date,enrolled,attended,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,holiday,temp,humidity,snow,sealevelpressure,solarradiation,normalised_attendance,tw_assessment,tw_non_study,tw_reflection,tw_semester1,tw_semester2,month,season_Autumn,season_Spring,season_Summer,season_Winter
9/15/2023,5136,2606,0,0,0,0,1,0,0,0,21.1,36.3,0,1016.1,211.3,0.507398754,0,0,0,1,0,9,1,0,0,0
9/16/2023,5136,651,0,0,0,0,0,1,0,0,21.3,38.5,0,1015.5,227.3,0.126752336,0,0,0,1,0,9,1,0,0,0
9/17/2023,5136,328,0,0,0,0,0,0,1,0,21.8,39.1,0,1012.4,219.4,0.063862928,0,0,0,1,0,9,1,0,0,0
9/18/2023,5136,2599,1,0,0,0,0,0,0,0,22.8,34.6,0,1012.2,231.7,0.506035826,0,0,0,1,0,9,1,0,0,0
9/19/2023,5136,3072,0,1,0,0,0,0,0,0,23,33.1,0,1013.5,227,0.598130841,0,0,0,1,0,9,1,0,0,0
9/20/2023,5136,3328,0,0,1,0,0,0,0,0,21.1,45.9,0,1020.5,204.2,0.647975078,0,0,0,1,0,9,1,0,0,0
9/21/2023,5136,3335,0,0,0,1,0,0,0,0,20.4,44.9,0,1020.1,197.2,0.649338006,0,0,0,1,0,9,1,0,0,0
9/22/2023,5136,2935,0,0,0,0,1,0,0,0,19.3,37,0,1022.7,221.5,0.571456386,0,0,0,1,0,9,1,0,0,0
9/23/2023,5136,701,0,0,0,0,0,1,0,0,19.1,37.4,0,1022.5,226.3,0.136487539,0,0,0,1,0,9,1,0,0,0
9/24/2023,5136,342,0,0,0,0,0,0,1,0,19.6,35.8,0,1019.6,221.8,0.066588785,0,0,0,1,0,9,1,0,0,0
9/25/2023,5136,2622,1,0,0,0,0,0,0,0,19.8,36.3,0,1016.9,217.9,0.510514019,0,0,0,1,0,9,1,0,0,0
9/26/2023,5136,3175,0,1,0,0,0,0,0,0,21.4,33.4,0,1015.8,214.8,0.618185358,0,0,0,1,0,9,1,0,0,0
9/27/2023,5136,3363,0,0,1,0,0,0,0,0,21.9,32.5,0,1016.5,205.5,0.65478972,0,0,0,1,0,9,1,0,0,0
9/28/2023,5136,3314,0,0,0,1,0,0,0,0,22.1,32,0,1016.7,185.1,0.645249221,0,0,0,1,0,9,1,0,0,0
9/29/2023,5136,2962,0,0,0,0,1,0,0,0,20.7,34.6,0,1016.6,192.8,0.576713396,0,0,0,1,0,9,1,0,0,0
9/30/2023,5136,873,0,0,0,0,0,1,0,0,19.9,36.9,0,1017.8,189.1,0.169976636,0,0,0,1,0,9,1,0,0,0
10/01/2023,5136,241,0,0,0,0,0,0,1,1,20.2,34.9,0,1015,198.3,0.046923676,0,0,0,1,0,10,1,0,0,0
10/02/2023,5136,304,1,0,0,0,0,0,0,0,19,36.2,0,1014.6,201,0.059190031,0,0,0,1,0,10,1,0,0,0
10/03/2023,5136,3122,0,1,0,0,0,0,0,0,19.4,30.1,0,1016,202.5,0.607866044,0,0,0,1,0,10,1,0,0,0
10/04/2023,5136,3309,0,0,1,0,0,0,0,0,21.1,27.4,0,1016.9,190.8,0.644275701,0,0,0,1,0,10,1,0,0,0
10/05/2023,5136,3272,0,0,0,1,0,0,0,0,22.1,29,0,1015.6,184.1,0.637071651,0,0,0,1,0,10,1,0,0,0
10/06/2023,5136,3001,0,0,0,0,1,0,0,0,20.6,46.4,0,1015.8,118.4,0.584306854,0,0,0,1,0,10,1,0,0,0
10/07/2023,5136,934,0,0,0,0,0,1,0,0,16.9,70.1,0,1020.6,163.1,0.181853583,0,0,0,1,0,10,1,0,0,0
10/08/2023,5136,696,0,0,0,0,0,0,1,0,18.1,57.4,0,1021.3,171.5,0.135514019,0,0,0,1,0,10,1,0,0,0
10/09/2023,5136,2623,1,0,0,0,0,0,0,0,19.8,40.8,0,1018.6,187.7,0.510708723,0,0,0,1,0,10,1,0,0,0
10/10/2023,5136,3170,0,1,0,0,0,0,0,0,20.6,36.8,0,1016.4,178.1,0.617211838,0,0,0,1,0,10,1,0,0,0
10/11/2023,5136,3254,0,0,1,0,0,0,0,0,21.2,35.4,0,1017.7,178.8,0.633566978,0,0,0,1,0,10,1,0,0,0
10/12/2023,5136,2999,0,0,0,1,0,0,0,0,18.7,46,0,1016.6,142.4,0.583917445,0,0,0,1,0,10,1,0,0,0
10/13/2023,5136,2732,0,0,0,0,1,0,0,0,9.7,75.7,0,1029.7,107.6,0.531931464,0,0,0,1,0,10,1,0,0,0
10/14/2023,5136,1783,0,0,0,0,0,1,0,0,11.1,57,0,1026.7,176.3,0.347157321,0,0,0,1,0,10,1,0,0,0
10/15/2023,5136,336,0,0,0,0,0,0,1,0,12.4,55.2,0,1022,174.1,0.065420561,0,0,0,1,0,10,1,0,0,0
10/16/2023,5136,2658,1,0,0,0,0,0,0,0,13,54.4,0,1019.1,171.9,0.517523364,0,0,0,1,0,10,1,0,0,0
10/17/2023,5136,3188,0,1,0,0,0,0,0,0,14,54.2,0,1015.3,165.4,0.620716511,0,0,0,1,0,10,1,0,0,0
10/18/2023,5136,3253,0,0,1,0,0,0,0,0,16.1,51.8,0,1019.3,135.7,0.633372274,0,0,0,1,0,10,1,0,0,0
10/19/2023,5136,3242,0,0,0,1,0,0,0,0,17.7,53.1,0,1020.4,155.9,0.63123053,0,0,0,1,0,10,1,0,0,0
10/20/2023,5136,2876,0,0,0,0,1,0,0,0,18.4,49.7,0,1017,157.6,0.559968847,0,0,0,1,0,10,1,0,0,0
10/21/2023,5136,1350,0,0,0,0,0,1,0,0,16.4,60,0,1019.9,77.6,0.262850467,0,0,0,1,0,10,1,0,0,0
10/22/2023,5136,336,0,0,0,0,0,0,1,0,16.2,68.4,0,1018.1,152.8,0.065420561,0,0,0,1,0,10,1,0,0,0
10/23/2023,5136,3055,1,0,0,0,0,0,0,0,14.5,80.6,0,1023.2,32.1,0.594820872,0,0,0,1,0,10,1,0,0,0
10/24/2023,5136,3314,0,1,0,0,0,0,0,0,15.2,60.8,0,1021.7,153,0.645249221,0,0,0,1,0,10,1,0,0,0
10/25/2023,5136,3215,0,0,1,0,0,0,0,0,17.8,40.9,0,1015.9,149.3,0.62597352,0,0,0,1,0,10,1,0,0,0
10/26/2023,5136,2918,0,0,0,1,0,0,0,0,18.8,52.1,0,1018.3,142.3,0.568146417,0,0,0,1,0,10,1,0,0,0
10/27/2023,5136,2579,0,0,0,0,1,0,0,0,17.8,64.1,0,1020.2,112.1,0.502141745,0,0,0,1,0,10,1,0,0,0
10/28/2023,5136,826,0,0,0,0,0,1,0,0,20.3,48.7,0,1016.2,131.3,0.160825545,0,0,0,1,0,10,1,0,0,0
10/29/2023,5136,309,0,0,0,0,0,0,1,0,21.3,43.3,0,1015.8,129.9,0.060163551,0,0,0,1,0,10,1,0,0,0
10/30/2023,5136,2650,1,0,0,0,0,0,0,0,20.2,44.6,0,1017.9,134.1,0.515965732,0,0,0,1,0,10,1,0,0,0
10/31/2023,5136,2840,0,1,0,0,0,0,0,0,14.1,66.6,0,1026.6,59.3,0.552959502,0,0,0,1,0,10,1,0,0,0
11/01/2023,5136,3017,0,0,1,0,0,0,0,0,11.7,67,0,1029.5,138.2,0.587422118,0,0,0,1,0,11,1,0,0,0
11/02/2023,5136,3073,0,0,0,1,0,0,0,0,12.9,55.8,0,1027.2,139.4,0.598325545,0,0,0,1,0,11,1,0,0,0
11/03/2023,5136,2782,0,0,0,0,1,0,0,0,13.1,52.6,0,1019.1,139.1,0.541666667,0,0,0,1,0,11,1,0,0,0
11/04/2023,5136,906,0,0,0,0,0,1,0,0,14.1,49.5,0,1016,138.4,0.176401869,0,0,0,1,0,11,1,0,0,0
11/05/2023,5136,316,0,0,0,0,0,0,1,0,14.9,43,0,1017.8,132.3,0.06152648,0,0,0,1,0,11,1,0,0,0
11/06/2023,5136,2448,1,0,0,0,0,0,0,0,15.7,41.7,0,1017.2,117.8,0.476635514,0,0,0,1,0,11,1,0,0,0
11/07/2023,5136,2856,0,1,0,0,0,0,0,0,16.4,42.4,0,1016,79.2,0.556074766,0,0,0,1,0,11,1,0,0,0
11/08/2023,5136,2797,0,0,1,0,0,0,0,0,14.2,64.9,0,1016.2,75.5,0.544587227,0,0,0,1,0,11,1,0,0,0
11/09/2023,5136,2865,0,0,0,1,0,0,0,0,10.3,75.4,0,1026.2,99,0.557827103,0,0,0,1,0,11,1,0,0,0
11/10/2023,5136,2489,0,0,0,0,1,0,0,0,9.8,59.8,0,1026.3,128.3,0.48461838,0,0,0,1,0,11,1,0,0,0
11/11/2023,5136,796,0,0,0,0,0,1,0,0,10.6,55.7,0,1024,61.9,0.154984424,0,0,0,1,0,11,1,0,0,0
11/12/2023,5136,318,0,0,0,0,0,0,1,0,9.8,74.8,0,1030.1,105.1,0.061915888,0,0,0,1,0,11,1,0,0,0
11/13/2023,5136,2388,1,0,0,0,0,0,0,0,9,56.4,0,1029.2,125.2,0.464953271,0,0,0,1,0,11,1,0,0,0
11/14/2023,5136,2930,0,1,0,0,0,0,0,0,10.1,51.2,0,1024.5,125.2,0.570482866,0,0,0,1,0,11,1,0,0,0
11/15/2023,5136,3008,0,0,1,0,0,0,0,0,11.9,43.9,0,1018.2,125.2,0.585669782,0,0,0,1,0,11,1,0,0,0
11/16/2023,5136,3051,0,0,0,1,0,0,0,0,15.9,32.7,0,1017,118,0.594042056,0,0,0,1,0,11,1,0,0,0
11/17/2023,5136,2659,0,0,0,0,1,0,0,0,18.1,31.6,0,1013.3,103.6,0.517718069,0,0,0,1,0,11,1,0,0,0
11/18/2023,5136,546,0,0,0,0,0,1,0,0,17,50.1,0,1016.7,29.6,0.106308411,0,0,0,1,0,11,1,0,0,0
11/19/2023,5136,326,0,0,0,0,0,0,1,0,13.4,75.2,0,1022,78,0.06347352,0,0,0,1,0,11,1,0,0,0
11/20/2023,5136,2387,1,0,0,0,0,0,0,0,15.4,63.3,0,1018.3,109.8,0.464758567,0,0,0,1,0,11,1,0,0,0
11/21/2023,5136,2801,0,1,0,0,0,0,0,0,17,39.5,0,1010.7,108.4,0.545366044,0,0,0,1,0,11,1,0,0,0
11/22/2023,5136,2953,0,0,1,0,0,0,0,0,14.4,64.8,0,1016.3,40.6,0.574961059,0,0,0,1,0,11,1,0,0,0
11/23/2023,5136,2965,0,0,0,1,0,0,0,0,9.1,65.9,0,1024.6,102.1,0.577297508,0,0,0,1,0,11,1,0,0,0
11/24/2023,5136,2667,0,0,0,0,1,0,0,0,10.6,49,0,1013.5,92.3,0.519275701,0,0,0,1,0,11,1,0,0,0
11/25/2023,5136,920,0,0,0,0,0,1,0,0,10.9,58.6,0,1020,102.1,0.179127726,0,0,0,1,0,11,1,0,0,0
11/26/2023,5136,354,0,0,0,0,0,0,1,0,12,56.6,0,1016.4,102.7,0.068925234,0,0,0,1,0,11,1,0,0,0
11/27/2023,5136,2397,1,0,0,0,0,0,0,0,12.8,52.6,0,1012.7,70,0.466705607,0,0,0,1,0,11,1,0,0,0
11/28/2023,5136,2782,0,1,0,0,0,0,0,0,15.5,44.3,0,1012.9,103,0.541666667,0,0,0,1,0,11,1,0,0,0
11/29/2023,5136,2741,0,0,1,0,0,0,0,0,12,64.3,0,1019.9,64.5,0.533683801,0,0,0,1,0,11,1,0,0,0
11/30/2023,5136,2757,0,0,0,1,0,0,0,0,8.2,85.6,0,1026.6,36.9,0.536799065,0,0,0,1,0,11,1,0,0,0
12/01/2023,5136,2375,0,0,0,0,1,0,0,0,8.1,87.1,0,1023.2,97.2,0.462422118,0,0,0,1,0,12,0,0,0,1
12/02/2023,5136,1013,0,0,0,0,0,1,0,0,9.5,76,0,1022.5,77.7,0.197235202,0,0,0,1,0,12,0,0,0,1
12/03/2023,5136,416,0,0,0,0,0,0,1,0,9.7,67.2,0,1023.8,100.1,0.080996885,0,0,0,1,0,12,0,0,0,1
12/04/2023,5136,1983,1,0,0,0,0,0,0,0,11.5,59.6,0,1025.3,97.5,0.386098131,0,0,1,0,0,12,0,0,0,1
12/05/2023,5136,1982,0,1,0,0,0,0,0,0,11.9,55.2,0,1019.9,100.3,0.385903427,0,0,1,0,0,12,0,0,0,1
12/06/2023,5136,1929,0,0,1,0,0,0,0,0,9.5,62.1,0,1021,93.9,0.375584112,0,0,1,0,0,12,0,0,0,1
12/07/2023,5136,1926,0,0,0,1,0,0,0,0,4.7,89.2,0,1020.7,55.7,0.375,0,0,1,0,0,12,0,0,0,1
12/08/2023,5136,347,0,0,0,0,1,0,0,1,3.9,83.9,0,1020.3,33.3,0.067562305,0,0,1,0,0,12,0,0,0,1
12/09/2023,5136,927,0,0,0,0,0,1,0,0,-0.5,85.3,0.6,1031.7,44.1,0.180490654,0,0,1,0,0,12,0,0,0,1
12/10/2023,5136,319,0,0,0,0,0,0,1,0,2.2,68.2,0,1024.7,92.9,0.062110592,0,0,1,0,0,12,0,0,0,1
12/11/2023,5136,2321,1,0,0,0,0,0,0,0,3.5,78.9,1.4,1017.9,27.3,0.4519081,1,0,0,0,0,12,0,0,0,1
12/12/2023,5136,2163,0,1,0,0,0,0,0,0,-11.6,77,5.1,1031.8,66.6,0.42114486,1,0,0,0,0,12,0,0,0,1
12/13/2023,5136,1761,0,0,1,0,0,0,0,0,-11.9,77.2,0,1032.6,103.6,0.342873832,1,0,0,0,0,12,0,0,0,1
12/14/2023,5136,1903,0,0,0,1,0,0,0,0,-4.9,68.2,0,1019.4,71.6,0.370521807,1,0,0,0,0,12,0,0,0,1
12/15/2023,5136,1709,0,0,0,0,1,0,0,0,1.7,61.7,0,1018,56.7,0.332749221,1,0,0,0,0,12,0,0,0,1
12/16/2023,5136,678,0,0,0,0,0,1,0,0,0.5,74.8,0,1028.1,44.4,0.132009346,1,0,0,0,0,12,0,0,0,1
12/17/2023,5136,206,0,0,0,0,0,0,1,0,4.3,81.3,0,1029.3,86.2,0.040109034,1,0,0,0,0,12,0,0,0,1
12/18/2023,5136,1493,1,0,0,0,0,0,0,0,7.2,63.8,0,1021.4,84.8,0.290693146,1,0,0,0,0,12,0,0,0,1
12/19/2023,5136,1273,0,1,0,0,0,0,0,0,4.6,80.8,0,1028.8,26.5,0.247858255,1,0,0,0,0,12,0,0,0,1
12/20/2023,5136,1199,0,0,1,0,0,0,0,0,3.8,76.5,0,1034.1,56.5,0.233450156,1,0,0,0,0,12,0,0,0,1
12/21/2023,5136,1231,0,0,0,1,0,0,0,0,3.2,81.9,0,1029.9,99.4,0.239680685,1,0,0,0,0,12,0,0,0,1
12/22/2023,5136,791,0,0,0,0,1,0,0,0,4.9,73.4,0,1017.9,100.4,0.154010903,1,0,0,0,0,12,0,0,0,1
12/23/2023,5136,255,0,0,0,0,0,1,0,0,7.6,58.8,0,1014.4,91.2,0.049649533,0,1,0,0,0,12,0,0,0,1
12/24/2023,5136,85,0,0,0,0,0,0,1,0,12.2,49.5,0,1014.6,44.2,0.016549844,0,1,0,0,0,12,0,0,0,1
12/25/2023,5136,291,1,0,0,0,0,0,0,0,15.7,47.4,0,1013.4,89.3,0.056658879,0,1,0,0,0,12,0,0,0,1
12/26/2023,5136,181,0,1,0,0,0,0,0,0,9.1,79.5,0,1021.3,46.1,0.035241433,0,1,0,0,0,12,0,0,0,1
12/27/2023,5136,154,0,0,1,0,0,0,0,0,9.1,70.2,0,1023.7,53.4,0.029984424,0,1,0,0,0,12,0,0,0,1
12/28/2023,5136,145,0,0,0,1,0,0,0,0,10,54.1,0,1018.5,96.2,0.028232087,0,1,0,0,0,12,0,0,0,1
12/29/2023,5136,92,0,0,0,0,1,0,0,0,5.1,76.9,0.6,1024.8,12.6,0.017912773,0,1,0,0,0,12,0,0,0,1
01/02/2024,5136,1,0,1,0,0,0,0,0,0,5.5,66.4,0,1024.5,78.5,0.000194704,0,1,0,0,0,1,0,0,0,1
01/03/2024,5136,82,0,0,1,0,0,0,0,0,5.1,78.4,0,1019.5,87.7,0.015965732,0,1,0,0,0,1,0,0,0,1
01/04/2024,5136,140,0,0,0,1,0,0,0,0,8.6,48.7,0,1014,69.6,0.027258567,0,1,0,0,0,1,0,0,0,1
01/05/2024,5136,157,0,0,0,0,1,0,0,0,9.8,66.6,0,1017,55.5,0.030568536,0,1,0,0,0,1,0,0,0,1
01/06/2024,5136,206,0,0,0,0,0,1,0,0,11,61,0,1016.2,81.5,0.040109034,0,1,0,0,0,1,0,0,0,1
01/07/2024,5136,258,0,0,0,0,0,0,1,0,10.8,64.7,0,1018.1,36.4,0.050233645,0,1,0,0,0,1,0,0,0,1
01/08/2024,5136,2008,1,0,0,0,0,0,0,0,7.5,84.4,0,1023.2,26,0.390965732,0,0,0,0,1,1,0,0,0,1
01/09/2024,5136,2477,0,1,0,0,0,0,0,0,8.6,69.3,0,1015.8,62,0.482281931,0,0,0,0,1,1,0,0,0,1
01/10/2024,5136,2759,0,0,1,0,0,0,0,0,10,61.8,0,1013.7,79.6,0.537188474,0,0,0,0,1,1,0,0,0,1
01/11/2024,5136,2712,0,0,0,1,0,0,0,0,5.9,80.4,0,1017,22.6,0.528037383,0,0,0,0,1,1,0,0,0,1
01/12/2024,5136,2457,0,0,0,0,1,0,0,0,3.6,81.9,0,1016.2,77.3,0.47838785,0,0,0,0,1,1,0,0,0,1
1/13/2024,5136,702,0,0,0,0,0,1,0,0,10.2,63.6,0,1009.3,37.8,0.136682243,0,0,0,0,1,1,0,0,0,1
1/14/2024,5136,324,0,0,0,0,0,0,1,1,8.7,68.5,0,1015.2,65.7,0.063084112,0,0,0,0,1,1,0,0,0,1
1/15/2024,5136,2372,1,0,0,0,0,0,0,0,-0.7,92.1,1.9,1023.7,21.7,0.461838006,0,0,0,0,1,1,0,0,0,1
1/16/2024,5136,2953,0,1,0,0,0,0,0,0,-0.7,87.8,0,1024.3,66.9,0.574961059,0,0,0,0,1,1,0,0,0,1
1/17/2024,5136,3051,0,0,1,0,0,0,0,0,1.3,91,0,1023.2,105.7,0.594042056,0,0,0,0,1,1,0,0,0,1
1/18/2024,5136,3049,0,0,0,1,0,0,0,0,3.7,81.3,0,1022.6,113.2,0.593652648,0,0,0,0,1,1,0,0,0,1
1/19/2024,5136,2678,0,0,0,0,1,0,0,0,5.5,73.2,0,1026.9,70.6,0.521417445,0,0,0,0,1,1,0,0,0,1
1/20/2024,5136,768,0,0,0,0,0,1,0,0,3.4,83.5,0,1028.6,69.4,0.14953271,0,0,0,0,1,1,0,0,0,1
1/21/2024,5136,337,0,0,0,0,0,0,1,0,4.1,78.1,0,1025.1,120.6,0.065615265,0,0,0,0,1,1,0,0,0,1
1/22/2024,5136,2417,1,0,0,0,0,0,0,0,5.9,66.3,0,1020.1,105.6,0.470599688,0,0,0,0,1,1,0,0,0,1
1/23/2024,5136,2929,0,1,0,0,0,0,0,0,6.6,62,0,1025.3,113.7,0.570288162,0,0,0,0,1,1,0,0,0,1
1/24/2024,5136,3021,0,0,1,0,0,0,0,0,8.4,63.8,0,1021.4,80.4,0.588200935,0,0,0,0,1,1,0,0,0,1
1/25/2024,5136,3015,0,0,0,1,0,0,0,0,3.9,88.2,2,1018.6,36.1,0.58703271,0,0,0,0,1,1,0,0,0,1
1/26/2024,5136,2746,0,0,0,0,1,0,0,0,-0.6,90.4,2.8,1025.8,97.6,0.534657321,0,0,0,0,1,1,0,0,0,1
1/27/2024,5136,765,0,0,0,0,0,1,0,0,2.1,85.9,0,1020.4,105.4,0.148948598,0,0,0,0,1,1,0,0,0,1
1/28/2024,5136,341,0,0,0,0,0,0,1,0,8.9,64.6,0,1010.9,88.4,0.066394081,0,0,0,0,1,1,0,0,0,1
1/29/2024,5136,2241,1,0,0,0,0,0,0,0,5.5,89.9,0,1018.2,16.1,0.436331776,0,0,0,0,1,1,0,0,0,1
1/30/2024,5136,2916,0,1,0,0,0,0,0,0,3.3,76,0.2,1025.3,64.9,0.567757009,0,0,0,0,1,1,0,0,0,1
1/31/2024,5136,2944,0,0,1,0,0,0,0,0,1.7,76.9,2.5,1028,61.3,0.573208723,0,0,0,0,1,1,0,0,0,1
02/01/2024,5136,2938,0,0,0,1,0,0,0,0,0.4,83.1,1.9,1027.1,48.6,0.572040498,0,0,0,0,1,2,0,0,0,1
02/02/2024,5136,2664,0,0,0,0,1,0,0,0,1.6,67.1,0,1024.9,142,0.518691589,0,0,0,0,1,2,0,0,0,1
02/03/2024,5136,744,0,0,0,0,0,1,0,0,1.2,55.5,0.1,1012.7,90.7,0.144859813,0,0,0,0,1,2,0,0,0,1
02/04/2024,5136,329,0,0,0,0,0,0,1,0,2.9,76.9,0.7,1022.6,96.7,0.064057632,0,0,0,0,1,2,0,0,0,1
02/05/2024,5136,2379,1,0,0,0,0,0,0,0,4.2,61.7,0,1019.6,119.5,0.463200935,0,0,0,0,1,2,0,0,0,1
02/06/2024,5136,2901,0,1,0,0,0,0,0,0,8.4,43.8,0,1013.5,126.1,0.564836449,0,0,0,0,1,2,0,0,0,1
02/07/2024,5136,2991,0,0,1,0,0,0,0,0,7.4,66.4,0,1016.6,36.4,0.582359813,0,0,0,0,1,2,0,0,0,1
02/08/2024,5136,3072,0,0,0,1,0,0,0,0,9.6,65.2,0,1022.4,87.7,0.598130841,0,0,0,0,1,2,0,0,0,1
02/09/2024,5136,2770,0,0,0,0,1,0,0,0,12.8,44.6,0,1018.5,147.7,0.539330218,0,0,0,0,1,2,0,0,0,1
02/10/2024,5136,934,0,0,0,0,0,1,0,0,12.4,42.8,0,1019.2,132.9,0.181853583,0,0,0,0,1,2,0,0,0,1
02/11/2024,5136,351,0,0,0,0,0,0,1,0,11.3,49.9,0,1021.5,151.4,0.068341121,0,0,0,0,1,2,0,0,0,1
02/12/2024,5136,2535,1,0,0,0,0,0,0,0,5.1,80.5,0,1026.5,85.1,0.493574766,0,0,0,0,1,2,0,0,0,1
2/13/2024,5136,3005,0,1,0,0,0,0,0,0,8.3,73.9,0,1025.8,152.9,0.58508567,0,0,0,0,1,2,0,0,0,1
2/14/2024,5136,2898,0,0,1,0,0,0,0,0,12.3,43.1,0,1020.4,159.8,0.564252336,0,0,0,0,1,2,0,0,0,1
2/15/2024,5136,2872,0,0,0,1,0,0,0,0,14.6,36.8,0,1014.6,99.6,0.559190031,0,0,0,0,1,2,0,0,0,1
2/16/2024,5136,2400,0,0,0,0,1,0,0,0,3.3,72.9,4.2,1022.2,19.7,0.46728972,0,0,0,0,1,2,0,0,0,1
2/17/2024,5136,799,0,0,0,0,0,1,0,0,-4.3,82.7,0.1,1022.7,85.8,0.155568536,0,0,0,0,1,2,0,0,0,1
2/18/2024,5136,327,0,0,0,0,0,0,1,0,-2.3,86.9,3.1,1015,67.9,0.063668224,0,0,0,0,1,2,0,0,0,1
2/19/2024,5136,2433,1,0,0,0,0,0,0,0,-2.3,84.4,2.3,1020.6,113.9,0.473714953,0,0,0,0,1,2,0,0,0,1
2/20/2024,5136,2580,0,1,0,0,0,0,0,0,-3,82,1,1026.7,146.3,0.502336449,0,0,0,0,1,2,0,0,0,1
2/21/2024,5136,3018,0,0,1,0,0,0,0,0,-2,68.4,0,1027.2,176.6,0.587616822,0,0,0,0,1,2,0,0,0,1
2/22/2024,5136,2730,0,0,0,1,0,0,0,0,1.2,64,0,1027.1,168.8,0.531542056,0,0,0,0,1,2,0,0,0,1
2/23/2024,5136,2424,0,0,0,0,1,0,0,0,4.5,70.6,0,1026.5,97.8,0.471962617,0,0,0,0,1,2,0,0,0,1
2/24/2024,5136,892,0,0,0,0,0,1,0,0,0.9,89.6,2.2,1027.9,86.1,0.173676012,0,0,0,0,1,2,0,0,0,1
2/25/2024,5136,306,0,0,0,0,0,0,1,0,1.3,92.4,1,1026.4,70.9,0.059579439,0,0,0,0,1,2,0,0,0,1
2/26/2024,5136,2251,1,0,0,0,0,0,0,0,1.3,92.2,0.4,1025.2,114.9,0.438278816,0,0,0,0,1,2,0,0,0,1
2/27/2024,5136,2824,0,1,0,0,0,0,0,0,2.4,77.2,0,1027.2,116.5,0.549844237,0,0,0,0,1,2,0,0,0,1
2/28/2024,5136,2882,0,0,1,0,0,0,0,0,2.8,77.8,0,1027.9,110.3,0.561137072,0,0,0,0,1,2,0,0,0,1
2/29/2024,5136,2831,0,0,0,1,0,0,0,0,4.1,71.4,0,1022.6,152.2,0.551207165,0,0,0,0,1,2,0,0,0,1
03/01/2024,5136,2401,0,0,0,0,1,0,0,0,3.2,77.6,0.2,1020.7,89.9,0.467484424,0,0,0,0,1,3,0,1,0,0
03/02/2024,5136,879,0,0,0,0,0,1,0,0,0.6,90.6,3.1,1022.3,70.5,0.17114486,0,0,0,0,1,3,0,1,0,0
03/03/2024,5136,299,0,0,0,0,0,0,1,0,0.7,93.6,3.2,1024,77,0.058216511,0,0,0,0,1,3,0,1,0,0
03/04/2024,5136,2254,1,0,0,0,0,0,0,0,2.4,69,0,1025.2,187.2,0.438862928,0,0,0,0,1,3,0,1,0,0
03/05/2024,5136,2693,0,1,0,0,0,0,0,0,4,60.1,0,1021.9,198.5,0.524338006,0,0,0,0,1,3,0,1,0,0
03/06/2024,5136,2724,0,0,1,0,0,0,0,0,6.5,53.6,0,1018.6,151.3,0.530373832,0,0,0,0,1,3,0,1,0,0
03/07/2024,5136,2788,0,0,0,1,0,0,0,0,8.8,58,0,1018.2,177.5,0.542834891,0,0,0,0,1,3,0,1,0,0
03/08/2024,5136,312,0,0,0,0,1,0,0,1,11.9,51.6,0,1017.5,190.1,0.060747664,0,0,0,0,1,3,0,1,0,0
03/09/2024,5136,881,0,0,0,0,0,1,0,0,10,69.3,0,1016.4,104.7,0.171534268,0,0,0,0,1,3,0,1,0,0
03/10/2024,5136,325,0,0,0,0,0,0,1,0,9.6,84,0,1019.7,137,0.063278816,0,0,0,0,1,3,0,1,0,0
03/11/2024,5136,2096,1,0,0,0,0,0,0,0,13.3,55.7,0,1017.6,196.3,0.408099688,0,0,0,0,1,3,0,1,0,0
03/12/2024,5136,2402,0,1,0,0,0,0,0,0,8.9,84.8,0,1018.2,28,0.467679128,0,0,0,0,1,3,0,1,0,0
3/13/2024,5136,2668,0,0,1,0,0,0,0,0,5.1,72.1,0.1,1026.8,167.4,0.519470405,0,0,0,0,1,3,0,1,0,0
3/14/2024,5136,2405,0,0,0,1,0,0,0,0,0.5,81.4,1.4,1030.7,79.9,0.46826324,0,0,0,0,1,3,0,1,0,0
3/15/2024,5136,2293,0,0,0,0,1,0,0,0,2.6,52.5,0,1032.7,242.9,0.446456386,0,0,0,0,1,3,0,1,0,0
3/16/2024,5136,852,0,0,0,0,0,1,0,0,7.2,38,0,1026.2,242,0.16588785,0,0,0,0,1,3,0,1,0,0
3/17/2024,5136,322,0,0,0,0,0,0,1,0,11.1,43.4,0,1019.1,240.6,0.062694704,0,0,0,0,1,3,0,1,0,0
3/18/2024,5136,2086,1,0,0,0,0,0,0,0,15.4,38,0,1019.6,160.8,0.406152648,0,0,0,0,1,3,0,1,0,0
3/19/2024,5136,2530,0,1,0,0,0,0,0,0,16.8,42.6,0,1017.6,185.4,0.492601246,0,0,0,0,1,3,0,1,0,0
3/20/2024,5136,2437,0,0,1,0,0,0,0,0,19.3,39.1,0,1006.4,97.2,0.474493769,0,0,0,0,1,3,0,1,0,0
3/21/2024,5136,224,0,0,0,1,0,0,0,1,15.2,73.9,0,1011.4,125,0.043613707,0,0,0,0,1,3,0,1,0,0
3/22/2024,5136,219,0,0,0,0,1,0,0,0,9.6,83.9,0,1018,34.7,0.042640187,0,0,0,0,1,3,0,1,0,0
3/23/2024,5136,229,0,0,0,0,0,1,0,0,12.7,60,0,1015.2,207,0.044587227,0,0,0,0,1,3,0,1,0,0
3/24/2024,5136,293,0,0,0,0,0,0,1,0,14.8,43.1,0,1017.3,245.7,0.057048287,0,0,0,0,1,3,0,1,0,0
